acquisitionDate,additionalInfo_ACTION,additionalInfo_FORMED_GEN,additionalInfo_Fe_avg,additionalInfo_HARVDATE,additionalInfo_HETER_GROUP,additionalInfo_NOTE_AA_text,additionalInfo_PLOTS_IN_TRIAL,additionalInfo_PRODLOC,additionalInfo_PRODSEASON,additionalInfo_QPM_ZN_DONOR,additionalInfo_REC_PARENT,additionalInfo_SOWDATE,additionalInfo_YEARCODE,additionalInfo_Zn_avg,breedingMethodDbId,countryOfOriginCode,defaultDisplayName,donors,germplasmDbId,germplasmName,pedigree,storageTypes,synonyms,taxonIds
2017-09-22,selfed,increase,,20170922,B,"2 bolsas, una fraternal (#) y la otra auto (@)",24,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X131,,61,CE,VI00001U0020,[],2QEDGdL6un5Xe,VI00001U0020,CLQRCWQ125,[],"[{""synonym"": ""CLQRCWQ125"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ125"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,25,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X132,,61,CE,VI00001U0021,[],2QEDGRAmsa8z4,VI00001U0021,CLQRCWQ126,[],"[{""synonym"": ""CLQRCWQ126"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ126"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,No hay bolsa,26,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X133,,61,CE,VI00001U0022,[],2QEDGxYZfXC1G,VI00001U0022,CLQRCWQ127,[],"[{""synonym"": ""CLQRCWQ127"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ127"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,27,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X134,,61,CE,VI00001U0023,[],2QEDGOlqUAiaU,VI00001U0023,CLQRCWQ128,[],"[{""synonym"": ""CLQRCWQ128"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ128"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,30,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X135,,61,CE,VI00001U0024,[],2QEDG6OVev4oC,VI00001U0024,CML554=CLQRCWQ131,[],"[{""synonym"": ""CML554=CLQRCWQ131"", ""type"": ""LNAME""}, {""synonym"": ""CML554=CLQRCWQ131"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,32,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X136,,61,CE,VI00001U0025,[],2QEDGQhVioElW,VI00001U0025,CLQRCWQ134,[],"[{""synonym"": ""CLQRCWQ134"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ134"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,33,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X137,,61,CE,VI00001U0026,[],2QEDGfrcneW49,VI00001U0026,CLQRCWQ26,[],"[{""synonym"": ""CLQRCWQ26"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ26"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,34,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X138,,61,CE,VI00001U0027,[],2QEDGyuySnRiW,VI00001U0027,CLQRCWQ48,[],"[{""synonym"": ""CLQRCWQ48"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ48"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,35,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X139,,61,CE,VI00001U0028,[],2QEDGTkI5C4VD,VI00001U0028,CLQRCWQ83,[],"[{""synonym"": ""CLQRCWQ83"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ83"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,37,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X140,,61,CE,VI00001U0029,[],2QEDGPNM25b0l,VI00001U0029,CLQRCWQ92,[],"[{""synonym"": ""CLQRCWQ92"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ92"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,38,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X141,,61,CE,VI00001U0030,[],2QEDGcCvRU0bb,VI00001U0030,CLQRCWQ97,[],"[{""synonym"": ""CLQRCWQ97"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ97"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,40,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X142,,61,CE,VI00001U0031,[],2QEDGGr9KZvlD,VI00001U0031,CLQ6316,[],"[{""synonym"": ""CLQ6316"", ""type"": ""LNAME""}, {""synonym"": ""CLQ6316"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,No hay bolsa,42,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X143,,61,CE,VI00001U0032,[],2QEDGzx96eOWn,VI00001U0032,CLWQ206,[],"[{""synonym"": ""CLWQ206"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ206"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,43,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X144,,61,CE,VI00001U0033,[],2QEDG9lY3eMyI,VI00001U0033,CLWQ208,[],"[{""synonym"": ""CLWQ208"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ208"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,44,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X145,,61,CE,VI00001U0034,[],2QEDGfOmBjpAy,VI00001U0034,CLWQ219,[],"[{""synonym"": ""CLWQ219"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ219"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,45,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X146,,61,CE,VI00001U0035,[],2QEDG28fCUF4h,VI00001U0035,CLWQ220,[],"[{""synonym"": ""CLWQ220"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ220"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,49,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X147,,61,CE,VI00001U0036,[],2QEDGKlbgmrAu,VI00001U0036,CLWQ226,[],"[{""synonym"": ""CLWQ226"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ226"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,50,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X148,,61,CE,VI00001U0037,[],2QEDGAdox3ljj,VI00001U0037,CLWQ227,[],"[{""synonym"": ""CLWQ227"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ227"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,51,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X149,,61,CE,VI00001U0038,[],2QEDGQWgjHpYV,VI00001U0038,CLWQ228,[],"[{""synonym"": ""CLWQ228"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ228"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,No hay bolsa,52,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X150,,61,CE,VI00001U0039,[],2QEDG76E9emMu,VI00001U0039,CLWQ229,[],"[{""synonym"": ""CLWQ229"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ229"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,53,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X151,,61,CE,VI00001U0040,[],2QEDGkaZ1Esw6,VI00001U0040,CLWQ230,[],"[{""synonym"": ""CLWQ230"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ230"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,55,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X152,,61,CE,VI00001U0041,[],2QEDGrDj7ednN,VI00001U0041,CLWQ232,[],"[{""synonym"": ""CLWQ232"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ232"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,58,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X153,,61,CE,VI00001U0042,[],2QEDGDqqktVvU,VI00001U0042,CLWQ235,[],"[{""synonym"": ""CLWQ235"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ235"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,59,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X154,,61,CE,VI00001U0043,[],2QEDGBpyRKSGk,VI00001U0043,CLWQ236,[],"[{""synonym"": ""CLWQ236"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ236"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,60,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X155,,61,CE,VI00001U0044,[],2QEDG1K5KmXtV,VI00001U0044,CLWQ237,[],"[{""synonym"": ""CLWQ237"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ237"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,63,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X156,,61,CE,VI00001U0045,[],2QEDGIhIkNmG0,VI00001U0045,CLWQ240,[],"[{""synonym"": ""CLWQ240"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ240"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,65,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X157,,61,CE,VI00001U0046,[],2QEDGFgH5Dg4v,VI00001U0046,CLWQ242,[],"[{""synonym"": ""CLWQ242"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ242"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,66,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X158,,61,CE,VI00001U0047,[],2QEDGVYHGfpX6,VI00001U0047,CLWQ243,[],"[{""synonym"": ""CLWQ243"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ243"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,67,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X159,,61,CE,VI00001U0048,[],2QEDGjSKxYPFN,VI00001U0048,CLWQ244,[],"[{""synonym"": ""CLWQ244"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ244"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,68,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X160,,61,CE,VI00001U0049,[],2QEDGBHfXSr1i,VI00001U0049,CLWQ245,[],"[{""synonym"": ""CLWQ245"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ245"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,"2 bolsas, una fraternal (#) y la otra auto (@)",69,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X161,,61,CE,VI00001U0050,[],2QEDG0zBb1AhJ,VI00001U0050,CLWQ246,[],"[{""synonym"": ""CLWQ246"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ246"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,No hay bolsa,70,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X162,,61,CE,VI00001U0051,[],2QEDGtDsJ12fB,VI00001U0051,CLWQ249,[],"[{""synonym"": ""CLWQ249"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ249"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,"2 bolsas, una fraternal (#) y la otra auto (@)",71,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X163,,61,CE,VI00001U0052,[],2QEDGrKNGOKUY,VI00001U0052,CML144,[],"[{""synonym"": ""CML144"", ""type"": ""LNAME""}, {""synonym"": ""CML144"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,72,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X164,,61,CE,VI00001U0053,[],2QEDGk5wdNF1Y,VI00001U0053,CML159,[],"[{""synonym"": ""CML159"", ""type"": ""LNAME""}, {""synonym"": ""CML159"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,73,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X165,,61,CE,VI00001U0054,[],2QEDGDmPnBVkm,VI00001U0054,CML491,[],"[{""synonym"": ""CML491"", ""type"": ""LNAME""}, {""synonym"": ""CML491"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,74,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X166,,61,CE,VI00001U0055,[],2QEDGz69j4JSp,VI00001U0055,CML502,[],"[{""synonym"": ""CML502"", ""type"": ""LNAME""}, {""synonym"": ""CML502"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,75,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X167,,61,CE,VI00001U0056,[],2QEDGFmeNym8Z,VI00001U0056,CML503,[],"[{""synonym"": ""CML503"", ""type"": ""LNAME""}, {""synonym"": ""CML503"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,A,,76,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X168,,61,CE,VI00001U0057,[],2QEDGKF9Dk0u7,VI00001U0057,X1G01U00015,[],"[{""synonym"": ""CLWQHZN69"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN69"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,A,,77,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X169,,61,CE,VI00001U0058,[],2QEDGleG4aNMJ,VI00001U0058,X1G01U00019,[],"[{""synonym"": ""CLWQHZN19"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN19"", ""type"": ""PED""}]",[]
2017-09-22,selfed,increase,,20170922,B,,78,centro,2017B,CIMMYT No. S2017_31158624,CIMMYT No. S2017_31158624,20170520,X170,,61,CE,VI00001U0059,[],2QEDGeY5VISYA,VI00001U0059,X1G01U00020,[],"[{""synonym"": ""CLWQHZN46"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN46"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,10x5,centro,2017B,CLWQHZN12,CML549=CLRCW105,20170701,X21,,101,CE,CSG01U00001,[],2QEDG0mmCCWas,CSG01U00001,VI00001U0010/VI00001U0005,[],"[{""synonym"": ""SNHWZ22500"", ""type"": ""LNAME""}, {""synonym"": ""CLRCW105/CLWQHZN12"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,11x10,centro,2017B,CML549=CLRCW105,CLWN207,20170701,X22,,101,CE,CSG01U00002,[],2QEDGHfHiy4Pp,CSG01U00002,VI00001U0011/VI00001U0010,[],"[{""synonym"": ""SNHWZ22501"", ""type"": ""LNAME""}, {""synonym"": ""CLWN207/CLRCW105"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,12x34,centro,2017B,CLQRCWQ48,CLQRCWQ10,20170701,X23,,101,CE,CSG01U00003,[],2QEDGtJBzNDCL,CSG01U00003,VI00001U0012/VI00001U0027,[],"[{""synonym"": ""SNHWZ22502"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ10/CLQRCWQ48"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,12x59,centro,2017B,CLWQ236,CLQRCWQ10,20170701,X24,,101,CE,CSG01U00004,[],2QEDGhwL6bn7s,CSG01U00004,VI00001U0012/VI00001U0043,[],"[{""synonym"": ""SNHWZ22503"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ10/CLWQ236"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,12x8,centro,2017B,CLWQHZN53,CLQRCWQ10,20170701,X25,,101,CE,CSG01U00005,[],2QEDGQr0isDnE,CSG01U00005,VI00001U0012/VI00001U0008,[],"[{""synonym"": ""SNHWZ22504"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ10/CLWQHZN53"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,20x40,centro,2017B,CLQ6316,CLQRCWQ120,20170701,X26,,101,CE,CSG01U00006,[],2QEDGAgan2xWE,CSG01U00006,VI00001U0016/VI00001U0031,[],"[{""synonym"": ""SNHWZ22505"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ120/CLQ6316"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,27x8,centro,2017B,CLWQHZN53,CLQRCWQ128,20170701,X27,,101,CE,CSG01U00007,[],2QEDG0wRKPCyR,CSG01U00007,VI00001U0023/VI00001U0008,[],"[{""synonym"": ""SNHWQZ22506"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ128/CLWQHZN53"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,30x32,centro,2017B,CLQRCWQ134,CML554=CLQRCWQ131,20170701,X28,,101,CE,CSG01U00008,[],2QEDGfm2Ef1IB,CSG01U00008,VI00001U0024/VI00001U0025,[],"[{""synonym"": ""SNHWQZ22507"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ131/CLQRCWQ134"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,30x33,centro,2017B,CLQRCWQ26,CML554=CLQRCWQ131,20170701,X29,,101,CE,CSG01U00009,[],2QEDGmIdIrp1z,CSG01U00009,VI00001U0024/VI00001U0026,[],"[{""synonym"": ""SNHWQZ22508"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ131/CLQRCWQ26"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,30x6,centro,2017B,CLWQHZN14,CML554=CLQRCWQ131,20170701,X30,,101,CE,CSG01U00010,[],2QEDGO9FHmabh,CSG01U00010,VI00001U0024/VI00001U0006,[],"[{""synonym"": ""SNHWQZ22509"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ131/CLWQHZN14"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,33x13,centro,2017B,CLQRCWQ108,CLQRCWQ26,20170701,X31,,101,CE,CSG01U00011,[],2QEDGFAPhCjnG,CSG01U00011,VI00001U0026/VI00001U0013,[],"[{""synonym"": ""SNHWQZ22510"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ26/CLQRCWQ108"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,33x6,centro,2017B,CLWQHZN14,CLQRCWQ26,20170701,X32,,101,CE,CSG01U00012,[],2QEDGwFCOv3XO,CSG01U00012,VI00001U0026/VI00001U0006,[],"[{""synonym"": ""SNHWQZ22511"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ26/CLWQHZN14"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,33x8,centro,2017B,CLWQHZN53,CLQRCWQ26,20170701,X33,,101,CE,CSG01U00013,[],2QEDGhz4dlmCM,CSG01U00013,VI00001U0026/VI00001U0008,[],"[{""synonym"": ""SNHWQZ22512"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ26/CLWQHZN53"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,34x12,centro,2017B,CLQRCWQ10,CLQRCWQ48,20170701,X34,,101,CE,CSG01U00014,[],2QEDGSrRGsEdJ,CSG01U00014,VI00001U0027/VI00001U0012,[],"[{""synonym"": ""SNHWQZ22513"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ48/CLQRCWQ10"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,34x7,centro,2017B,CLWQHZN49,CLQRCWQ48,20170701,X35,,101,CE,CSG01U00015,[],2QEDG1PYtAvWL,CSG01U00015,VI00001U0027/VI00001U0007,[],"[{""synonym"": ""SNHWQZ22514"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ48/CLWQHZN49"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,35x33,centro,2017B,CLQRCWQ26,CLQRCWQ83,20170701,X36,,101,CE,CSG01U00016,[],2QEDGjVCIT2LT,CSG01U00016,VI00001U0028/VI00001U0026,[],"[{""synonym"": ""SNHWQZ22515"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ83/CLQRCWQ26"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,38x23,centro,2017B,CLQRCWQ123,CLQRCWQ97,20170701,X37,,101,CE,CSG01U00017,[],2QEDG1XCUp4BZ,CSG01U00017,VI00001U0030/VI00001U0019,[],"[{""synonym"": ""SNHWQZ22516"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ97/CLQRCWQ123"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,40x20,centro,2017B,CLQRCWQ120,CLQ6316,20170701,X38,,101,CE,CSG01U00018,[],2QEDGKCWlHtM7,CSG01U00018,VI00001U0031/VI00001U0016,[],"[{""synonym"": ""SNHWQZ22517"", ""type"": ""LNAME""}, {""synonym"": ""CLQ6316/CLQRCWQ120"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,40x50,centro,2017B,CLWQ227,CLQ6316,20170701,X39,,101,CE,CSG01U00019,[],2QEDG8vyUZ8ek,CSG01U00019,VI00001U0031/VI00001U0037,[],"[{""synonym"": ""SNHWQZ22518"", ""type"": ""LNAME""}, {""synonym"": ""CLQ6316/CLWQ227"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,45x32,centro,2017B,CLQRCWQ134,CLWQ220,20170701,X40,,101,CE,CSG01U00020,[],2QEDGL325EOtH,CSG01U00020,VI00001U0035/VI00001U0025,[],"[{""synonym"": ""SNHWQZ22519"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ220/CLQRCWQ134"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,45x33,centro,2017B,CLQRCWQ26,CLWQ220,20170701,X41,,101,CE,CSG01U00021,[],2QEDGNLXRBghV,CSG01U00021,VI00001U0035/VI00001U0026,[],"[{""synonym"": ""SNHWQZ22520"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ220/CLQRCWQ26"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,53x20,centro,2017B,CLQRCWQ120,CLWQ230,20170701,X42,,101,CE,CSG01U00022,[],2QEDGhHmWVJlW,CSG01U00022,VI00001U0040/VI00001U0016,[],"[{""synonym"": ""SNHWQZ22521"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ230/CLQRCWQ120"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,59x12,centro,2017B,CLQRCWQ10,CLWQ236,20170701,X43,,101,CE,CSG01U00023,[],2QEDGo1I04YY3,CSG01U00023,VI00001U0043/VI00001U0012,[],"[{""synonym"": ""SNHWQZ22522"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ236/CLQRCWQ10"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,69x23,centro,2017B,CLQRCWQ123,CLWQ246,20170701,X44,,101,CE,CSG01U00024,[],2QEDGeb8wXbPm,CSG01U00024,VI00001U0050/VI00001U0019,[],"[{""synonym"": ""SNHWQZ22523"", ""type"": ""LNAME""}, {""synonym"": ""CLWQ246/CLQRCWQ123"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,6x8,centro,2017B,CLWQHZN53,CLWQHZN14,20170701,X45,,101,CE,CSG01U00025,[],2QEDGcNIsWyUr,CSG01U00025,VI00001U0006/VI00001U0008,[],"[{""synonym"": ""SNHWQZ22524"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN14/CLWQHZN53"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,71x5,centro,2017B,CLWQHZN12,CML144,20170701,X46,,101,CE,CSG01U00026,[],2QEDG8a3gQ8Py,CSG01U00026,VI00001U0052/VI00001U0005,[],"[{""synonym"": ""SNHWZ22525"", ""type"": ""LNAME""}, {""synonym"": ""CML144/CLWQHZN12"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,71x5,centro,2017B,CML491,CML159,20170701,X47,,101,CE,CSG01U00027,[],2QEDGMhOyWOFo,CSG01U00027,VI00001U0053/VI00001U0054,[],"[{""synonym"": ""SNHWZ22526"", ""type"": ""LNAME""}, {""synonym"": ""CML159/CML491"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,72x73,centro,2017B,CLQRCWQ123,CML491,20170701,X48,,101,CE,CSG01U00028,[],2QEDGAlhsRXLK,CSG01U00028,VI00001U0054/VI00001U0019,[],"[{""synonym"": ""SNHWZ22527"", ""type"": ""LNAME""}, {""synonym"": ""CML491/CLQRCWQ123"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,73x23,centro,2017B,CLQRCWQ26,CML491,20170701,X49,,101,CE,CSG01U00029,[],2QEDGwXv6EMpb,CSG01U00029,VI00001U0054/VI00001U0026,[],"[{""synonym"": ""SNHWZ22528"", ""type"": ""LNAME""}, {""synonym"": ""CML491/CLQRCWQ26"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,73x33,centro,2017B,CLQRCWQ26,CML502,20170701,X50,,101,CE,CSG01U00030,[],2QEDGQJNa39kU,CSG01U00030,VI00001U0055/VI00001U0026,[],"[{""synonym"": ""SNHWQZ22529"", ""type"": ""LNAME""}, {""synonym"": ""CML502/CLQRCWQ26"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,74x33,centro,2017B,CLQRCWQ120,CLWQHZN69,20170701,X51,,101,CE,CSG01U00031,[],2QEDGpMnX3M5j,CSG01U00031,VI00001U0057/VI00001U0016,[],"[{""synonym"": ""SNHWQZ22530"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN69/CLQRCWQ120"", ""type"": ""PED""}]",[]
2017-12-01,cross,F1,,20171201,,,76x20,centro,2017B,CLQRCWQ122,CLWQHZN69,20170701,X52,,101,CE,CSG01U00032,[],2QEDG112PHuE2,CSG01U00032,VI00001U0057/VI00001U0018,[],"[{""synonym"": ""SNHWQZ22531"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN69/CLQRCWQ122"", ""type"": ""PED""}]",[]
